"","ID","NBC","knn","RF","XGBoost","Linear_SVM","SVM_RBF"
"733",733,"0","0","0","0","0","0"
"734",734,"1","1","1","1","0","1"
"735",735,"0","1","1","1","1","1"
"736",736,"0","0","0","0","0","0"
"737",737,"0","0","0","0","0","0"
"738",738,"0","0","0","0","0","0"
"739",739,"1","1","1","1","1","1"
"740",740,"0","0","0","0","0","0"
"741",741,"0","0","0","0","0","0"
"742",742,"0","1","1","1","1","1"
"743",743,"0","0","0","0","0","0"
"744",744,"1","1","0","0","0","1"
"745",745,"0","0","0","0","0","0"
"746",746,"0","1","0","0","0","1"
"747",747,"1","1","1","1","0","1"
"748",748,"0","0","0","0","0","0"
"749",749,"0","0","0","0","0","0"
"750",750,"1","1","1","1","1","1"
"751",751,"0","0","0","0","0","0"
"752",752,"0","1","1","1","1","1"
"753",753,"0","0","0","0","0","0"
"754",754,"0","0","0","0","0","0"
"755",755,"0","0","0","0","0","0"
"756",756,"0","0","0","0","0","0"
"757",757,"0","0","0","0","0","0"
"758",758,"0","0","0","0","0","0"
"759",759,"0","0","0","0","0","0"
"760",760,"0","0","0","0","0","0"
"761",761,"0","0","0","0","0","0"
"762",762,"1","0","0","0","0","0"
"763",763,"1","1","1","1","1","1"
"764",764,"1","1","1","1","1","1"
"765",765,"0","0","0","0","0","0"
"766",766,"0","0","0","0","0","0"
"767",767,"1","1","1","1","1","1"
"768",768,"0","0","0","0","0","0"
"769",769,"0","0","0","0","0","0"
"770",770,"0","0","0","0","0","0"
"771",771,"1","1","1","1","1","1"
"772",772,"0","0","0","0","0","0"
"773",773,"0","0","0","0","0","0"
"774",774,"1","1","1","1","1","1"
"775",775,"1","1","1","1","1","1"
"776",776,"0","0","0","0","0","0"
"777",777,"0","0","0","0","0","0"
"778",778,"0","0","0","0","0","0"
"779",779,"1","1","1","1","1","1"
"780",780,"0","0","0","0","0","0"
"781",781,"1","1","1","1","1","1"
"782",782,"0","0","0","0","0","0"
"783",783,"1","1","1","1","1","1"
"784",784,"1","1","1","1","1","1"
"785",785,"1","1","0","0","1","1"
"786",786,"1","1","0","1","1","1"
"787",787,"0","0","0","0","0","0"
"788",788,"1","0","0","0","0","0"
"789",789,"0","0","0","0","0","0"
"790",790,"0","1","0","1","1","1"
"791",791,"0","0","0","0","0","0"
"792",792,"0","0","0","0","0","0"
"793",793,"0","0","0","0","0","0"
"794",794,"1","1","1","1","1","1"
"795",795,"0","0","0","0","0","0"
"796",796,"0","0","0","0","0","0"
"797",797,"0","0","0","0","0","0"
"798",798,"1","0","0","0","0","0"
"799",799,"1","1","0","1","1","1"
"800",800,"1","0","0","0","0","0"
"801",801,"0","1","0","0","0","0"
"802",802,"0","1","0","1","1","1"
"803",803,"1","1","1","1","1","1"
"804",804,"1","1","1","1","1","1"
"805",805,"0","0","0","0","0","0"
"806",806,"1","1","1","1","1","1"
"807",807,"0","0","0","0","0","0"
"808",808,"1","1","1","1","1","1"
"809",809,"0","0","0","0","0","0"
"810",810,"1","0","1","1","1","1"
"811",811,"0","1","0","0","0","1"
"812",812,"1","1","1","1","1","1"
"813",813,"0","0","0","0","0","0"
"814",814,"0","0","0","0","0","0"
"815",815,"1","1","1","1","1","1"
"816",816,"0","0","0","0","0","0"
"817",817,"1","0","0","0","0","0"
"818",818,"0","0","0","0","0","0"
"819",819,"1","1","1","1","1","1"
"820",820,"1","0","0","0","0","0"
"821",821,"0","0","0","0","0","0"
"822",822,"0","0","0","0","0","0"
"823",823,"0","0","0","0","0","0"
"824",824,"0","0","0","0","0","0"
"825",825,"1","1","1","1","1","1"
"826",826,"0","0","0","0","0","0"
"827",827,"1","1","1","1","1","1"
"828",828,"0","0","0","0","0","0"
"829",829,"1","0","0","1","1","1"
"830",830,"0","0","1","1","1","1"
"831",831,"0","0","0","0","0","0"
"832",832,"1","1","1","1","1","1"
"833",833,"1","0","0","0","0","0"
"834",834,"1","1","1","1","1","1"
"835",835,"0","1","0","0","1","1"
"836",836,"0","1","1","1","1","1"
"837",837,"1","1","1","0","1","1"
"838",838,"1","1","1","1","1","1"
"839",839,"0","0","0","0","0","0"
"840",840,"0","0","0","0","0","0"
"841",841,"0","0","0","0","0","0"
"842",842,"1","1","1","1","1","1"
"843",843,"0","0","0","0","0","0"
"844",844,"1","1","1","0","0","1"
"845",845,"1","1","1","1","1","0"
"846",846,"0","0","0","0","0","0"
"847",847,"1","1","1","1","1","1"
"848",848,"1","0","0","0","0","0"
"849",849,"0","0","0","0","0","0"
"850",850,"0","0","0","0","0","0"
"851",851,"0","0","0","0","0","0"
"852",852,"0","0","0","0","0","0"
"853",853,"1","1","1","1","1","1"
"854",854,"0","0","0","0","0","0"
"855",855,"1","1","1","1","1","1"
"856",856,"0","1","0","0","0","0"
"857",857,"1","1","1","1","1","1"
"858",858,"0","0","0","0","0","0"
"859",859,"1","0","1","1","1","1"
"860",860,"0","0","0","0","0","0"
"861",861,"1","1","1","1","1","1"
"862",862,"0","0","0","0","0","0"
"863",863,"0","0","0","0","0","0"
"864",864,"0","0","0","0","0","0"
"865",865,"0","0","0","0","0","0"
"866",866,"0","0","0","0","0","0"
"867",867,"1","1","1","1","1","1"
"868",868,"1","1","1","1","1","1"
"869",869,"1","1","1","1","1","1"
"870",870,"1","1","1","1","1","1"
"871",871,"0","0","0","0","0","0"
"872",872,"1","1","1","1","1","1"
"873",873,"0","0","0","0","0","0"
"874",874,"1","1","1","1","1","1"
"875",875,"1","1","1","1","1","1"
"876",876,"1","1","1","1","1","1"
"877",877,"0","0","0","0","0","0"
"878",878,"0","0","0","0","0","0"
"879",879,"0","0","0","0","0","0"
"880",880,"0","0","0","0","0","0"
"881",881,"0","0","0","0","0","0"
"882",882,"0","0","0","0","0","0"
"883",883,"0","0","0","0","0","0"
"884",884,"0","0","0","0","0","0"
"885",885,"0","0","0","0","0","0"
"886",886,"0","0","0","0","0","0"
"887",887,"0","0","0","0","0","0"
"888",888,"1","1","1","1","1","1"
"889",889,"1","1","1","1","1","1"
"890",890,"1","1","1","1","1","1"
"891",891,"0","0","0","0","0","0"
"892",892,"0","0","0","0","0","0"
"893",893,"0","0","0","0","0","0"
"894",894,"1","1","0","1","0","1"
"895",895,"1","1","1","1","1","1"
"896",896,"1","1","1","1","1","1"
"897",897,"0","0","0","0","0","0"
"898",898,"0","0","0","0","0","0"
"899",899,"1","1","1","1","1","1"
"900",900,"0","0","0","0","0","0"
"901",901,"0","1","0","0","0","1"
"902",902,"1","1","1","1","1","1"
"903",903,"1","1","1","1","1","1"
"904",904,"1","1","1","1","1","1"
"905",905,"0","0","0","0","0","0"
"906",906,"0","0","0","0","0","0"
"907",907,"1","1","1","1","1","1"
"908",908,"0","0","0","0","0","0"
"909",909,"0","1","1","1","1","1"
"910",910,"0","0","0","0","0","0"
"911",911,"1","1","1","1","1","1"
"912",912,"0","0","0","0","0","0"
"913",913,"1","0","0","0","0","0"
"914",914,"1","1","1","1","1","1"
"915",915,"0","0","0","0","0","0"
"916",916,"0","0","0","0","1","0"
"917",917,"1","1","0","1","1","1"
"918",918,"0","0","0","0","0","0"
"919",919,"1","0","0","0","0","0"
"920",920,"0","1","1","1","1","1"
"921",921,"1","1","1","1","1","1"
"922",922,"1","1","1","1","1","1"
"923",923,"0","0","0","0","0","0"
"924",924,"1","1","1","1","1","1"
"925",925,"0","0","0","0","0","0"
"926",926,"1","0","0","1","1","1"
"927",927,"0","0","0","0","0","0"
"928",928,"0","0","0","0","0","0"
"929",929,"0","0","0","0","0","0"
"930",930,"1","1","1","0","0","1"
"931",931,"0","0","0","0","0","0"
"932",932,"1","1","1","1","1","1"
"933",933,"0","0","0","0","0","0"
"934",934,"0","0","0","0","0","0"
"935",935,"1","1","1","1","1","1"
"936",936,"0","1","0","0","0","0"
"937",937,"1","1","1","1","1","1"
"938",938,"0","0","0","0","0","0"
"939",939,"1","1","1","1","1","1"
"940",940,"1","1","1","1","1","1"
"941",941,"1","1","1","1","1","1"
"942",942,"0","0","0","0","0","0"
"943",943,"1","1","1","1","1","1"
"944",944,"0","0","0","0","0","0"
"945",945,"0","0","0","0","0","0"
"946",946,"0","0","0","0","0","0"
"947",947,"0","0","0","0","0","0"
"948",948,"0","0","0","0","0","0"
"949",949,"1","1","1","1","1","1"
"950",950,"0","0","0","0","0","0"
"951",951,"0","0","0","0","0","1"
"952",952,"1","0","0","0","0","0"
"953",953,"0","0","0","0","0","0"
"954",954,"1","1","1","1","1","1"
"955",955,"1","1","1","1","1","1"
"956",956,"0","1","1","1","1","1"
"957",957,"0","0","0","0","0","0"
"958",958,"1","1","1","1","1","1"
"959",959,"1","0","0","0","0","0"
"960",960,"0","0","0","0","0","0"
"961",961,"1","1","1","1","1","1"
"962",962,"0","1","1","1","1","1"
"963",963,"1","1","1","1","1","1"
"964",964,"0","0","0","0","0","0"
"965",965,"0","1","0","0","0","0"
"966",966,"0","0","0","0","0","0"
"967",967,"0","0","0","0","0","0"
"968",968,"1","1","1","1","1","1"
"969",969,"1","0","0","1","1","0"
"970",970,"0","0","0","0","0","0"
"971",971,"0","0","0","0","0","0"
"972",972,"0","0","0","0","0","0"
"973",973,"1","0","1","1","1","1"
"974",974,"0","0","0","0","0","0"
"975",975,"1","1","1","1","1","1"
"976",976,"1","1","1","1","1","1"
"977",977,"0","0","0","0","0","0"
"978",978,"0","0","0","0","0","0"
"979",979,"0","0","0","0","0","0"
"980",980,"0","0","0","0","0","0"
"981",981,"0","0","0","0","0","0"
"982",982,"1","1","1","1","1","1"
"983",983,"0","0","0","0","0","0"
"984",984,"1","1","1","1","1","1"
"985",985,"0","0","0","0","0","0"
"986",986,"1","1","1","1","1","1"
"987",987,"1","1","1","1","1","1"
"988",988,"0","0","0","0","0","0"
"989",989,"0","0","0","0","0","0"
"990",990,"0","0","0","0","1","0"
"991",991,"0","0","0","0","0","0"
"992",992,"1","1","1","1","1","1"
"993",993,"1","0","0","1","1","1"
"994",994,"0","0","0","0","0","0"
"995",995,"0","1","0","0","0","0"
"996",996,"0","1","1","1","1","1"
"997",997,"1","1","1","1","1","1"
"998",998,"1","1","1","1","1","1"
"999",999,"0","1","0","0","0","0"
"1000",1000,"0","1","1","1","1","1"
"1001",1001,"1","1","1","1","1","1"
"1002",1002,"1","1","1","1","1","1"
"1003",1003,"0","0","0","0","0","0"
"1004",1004,"0","0","1","1","1","1"
"1005",1005,"0","0","0","0","0","0"
"1006",1006,"0","0","0","0","0","0"
"1007",1007,"0","1","1","1","1","1"
"1008",1008,"1","1","1","1","1","1"
"1009",1009,"1","1","1","1","1","1"
"1010",1010,"1","1","1","1","1","1"
"1011",1011,"0","0","0","0","0","0"
"1012",1012,"0","0","0","0","0","0"
"1013",1013,"1","1","1","1","1","1"
"1014",1014,"0","0","0","0","0","0"
"1015",1015,"1","0","0","0","0","0"
"1016",1016,"1","1","1","1","1","1"
"1017",1017,"0","0","0","0","0","0"
"1018",1018,"0","0","0","0","0","0"
"1019",1019,"1","1","1","0","0","1"
"1020",1020,"0","0","0","1","1","1"
"1021",1021,"0","0","0","0","0","0"
"1022",1022,"1","0","0","1","1","0"
"1023",1023,"1","1","1","1","1","1"
"1024",1024,"1","1","1","1","1","1"
"1025",1025,"0","0","0","0","0","0"
"1026",1026,"1","1","1","1","1","1"
"1027",1027,"1","1","1","0","1","1"
"1028",1028,"0","0","0","0","0","0"
"1029",1029,"0","1","0","0","0","0"
"1030",1030,"0","0","1","1","1","1"
"1031",1031,"0","0","0","0","0","0"
"1032",1032,"0","1","0","0","0","1"
"1033",1033,"0","0","0","0","0","0"
"1034",1034,"0","0","0","0","0","0"
"1035",1035,"1","1","1","1","1","1"
"1036",1036,"1","1","1","1","1","1"
"1037",1037,"1","1","1","1","1","1"
"1038",1038,"1","1","1","1","1","1"
"1039",1039,"0","0","0","0","0","0"
"1040",1040,"1","1","1","1","1","1"
"1041",1041,"0","0","0","0","0","0"
"1042",1042,"1","1","1","1","1","1"
"1043",1043,"1","1","0","0","0","1"
"1044",1044,"0","0","0","0","0","0"
"1045",1045,"0","0","0","0","0","0"
"1046",1046,"1","1","1","1","1","1"
"1047",1047,"1","0","0","0","0","0"
"1048",1048,"0","0","0","0","0","0"
"1049",1049,"1","0","0","0","0","0"
"1050",1050,"0","0","0","0","0","0"
"1051",1051,"1","1","1","1","1","1"
"1052",1052,"0","0","0","0","0","0"
"1053",1053,"1","1","0","0","0","1"
"1054",1054,"1","1","1","1","1","1"
"1055",1055,"0","0","0","0","0","0"
"1056",1056,"0","1","0","0","0","0"
"1057",1057,"0","0","0","0","0","0"
"1058",1058,"1","1","1","1","1","1"
"1059",1059,"0","0","0","1","0","0"
"1060",1060,"1","1","1","1","1","1"
"1061",1061,"0","0","0","0","0","0"
"1062",1062,"0","0","0","0","0","0"
"1063",1063,"0","0","0","0","0","0"
"1064",1064,"1","1","1","1","1","1"
"1065",1065,"1","1","1","1","1","1"
"1066",1066,"0","0","0","0","0","0"
"1067",1067,"1","1","1","1","1","1"
"1068",1068,"0","0","0","0","0","0"
"1069",1069,"1","1","1","1","1","1"
"1070",1070,"1","1","1","1","1","1"
"1071",1071,"0","0","0","0","0","0"
"1072",1072,"0","0","0","0","0","0"
"1073",1073,"1","0","0","0","1","0"
"1074",1074,"1","1","1","1","1","1"
"1075",1075,"0","1","0","1","0","0"
"1076",1076,"0","0","0","0","0","0"
"1077",1077,"1","1","1","1","1","1"
"1078",1078,"1","0","0","0","0","0"
"1079",1079,"1","1","1","1","1","1"
"1080",1080,"0","0","0","0","0","0"
"1081",1081,"0","0","0","0","0","0"
"1082",1082,"0","0","0","0","0","0"
"1083",1083,"0","1","1","1","1","1"
"1084",1084,"1","1","1","1","1","1"
"1085",1085,"1","1","1","1","1","1"
"1086",1086,"0","0","0","0","0","0"
"1087",1087,"1","1","1","1","1","1"
"1088",1088,"0","0","0","0","0","0"
"1089",1089,"1","1","1","1","1","1"
"1090",1090,"1","1","1","0","0","0"
"1091",1091,"1","1","1","1","1","1"
"1092",1092,"0","0","0","0","0","0"
"1093",1093,"1","1","1","1","1","1"
"1094",1094,"0","0","0","0","0","0"
"1095",1095,"0","0","0","0","0","0"
"1096",1096,"1","1","1","1","1","1"
"1097",1097,"1","1","1","1","0","1"
"1098",1098,"1","1","1","1","1","0"
"1099",1099,"0","0","0","0","0","0"
"1100",1100,"0","0","0","0","0","0"
"1101",1101,"0","0","0","0","0","0"
"1102",1102,"1","1","1","1","1","1"
"1103",1103,"1","1","1","1","1","1"
"1104",1104,"0","0","0","0","0","0"
"1105",1105,"1","1","1","1","1","1"
"1106",1106,"1","0","0","0","0","0"
"1107",1107,"0","0","0","0","0","0"
"1108",1108,"0","0","0","0","0","0"
"1109",1109,"1","1","1","1","1","1"
"1110",1110,"0","0","0","0","0","0"
"1111",1111,"0","0","0","0","0","0"
"1112",1112,"0","0","0","0","0","0"
"1113",1113,"1","1","1","1","1","1"
"1114",1114,"0","0","0","0","0","0"
"1115",1115,"1","1","0","1","0","0"
"1116",1116,"0","0","0","0","0","0"
"1117",1117,"0","0","0","0","0","0"
"1118",1118,"1","1","0","0","0","1"
"1119",1119,"0","0","0","0","0","0"
"1120",1120,"0","0","0","0","0","0"
"1121",1121,"1","1","1","1","1","1"
"1122",1122,"0","0","0","0","0","0"
"1123",1123,"0","0","0","0","0","0"
"1124",1124,"1","1","0","0","0","1"
"1125",1125,"0","0","0","0","0","0"
"1126",1126,"1","1","1","1","1","1"
"1127",1127,"0","1","0","0","0","0"
"1128",1128,"0","0","0","0","0","0"
"1129",1129,"0","1","0","0","0","0"
"1130",1130,"1","1","1","1","1","1"
"1131",1131,"1","0","0","0","0","0"
"1132",1132,"0","0","0","0","0","0"
"1133",1133,"1","1","1","1","1","1"
"1134",1134,"0","0","0","0","0","0"
"1135",1135,"0","0","0","0","0","0"
"1136",1136,"1","1","1","1","1","1"
"1137",1137,"0","0","0","0","0","0"
"1138",1138,"1","1","1","1","1","1"
"1139",1139,"0","0","0","0","0","0"
"1140",1140,"0","0","0","0","0","0"
"1141",1141,"0","0","0","0","0","0"
"1142",1142,"0","0","0","0","0","0"
"1143",1143,"0","1","0","0","0","1"
"1144",1144,"0","0","1","1","1","1"
"1145",1145,"0","1","1","1","1","1"
"1146",1146,"0","0","0","0","0","0"
"1147",1147,"1","1","1","1","1","1"
"1148",1148,"1","0","0","0","0","1"
"1149",1149,"0","1","1","1","0","1"
"1150",1150,"1","1","1","1","1","1"
"1151",1151,"0","0","0","0","0","0"
"1152",1152,"1","1","1","1","1","1"
"1153",1153,"1","1","1","1","1","1"
"1154",1154,"0","0","0","0","0","0"
"1155",1155,"1","1","1","1","1","1"
"1156",1156,"0","0","0","0","0","0"
"1157",1157,"1","0","0","1","1","0"
"1158",1158,"1","1","1","1","1","1"
"1159",1159,"1","1","1","1","1","1"
"1160",1160,"0","0","1","0","0","0"
"1161",1161,"1","1","1","1","1","1"
"1162",1162,"0","0","0","0","0","0"
"1163",1163,"1","1","1","0","0","0"
"1164",1164,"0","1","0","0","0","1"
"1165",1165,"0","0","0","0","0","0"
"1166",1166,"0","0","0","0","0","0"
"1167",1167,"0","0","0","0","0","0"
"1168",1168,"0","0","0","0","0","0"
"1169",1169,"1","1","1","1","1","1"
"1170",1170,"0","0","0","0","0","0"
"1171",1171,"0","0","0","0","0","0"
"1172",1172,"0","0","0","0","0","0"
"1173",1173,"0","0","0","1","0","0"
"1174",1174,"0","0","0","0","0","0"
"1175",1175,"1","1","0","0","0","1"
"1176",1176,"1","1","1","1","1","1"
"1177",1177,"0","0","0","0","0","0"
"1178",1178,"1","1","1","1","1","1"
"1179",1179,"0","0","0","0","0","0"
"1180",1180,"1","1","1","1","1","1"
"1181",1181,"1","1","1","1","1","1"
"1182",1182,"1","1","1","1","1","1"
"1183",1183,"0","1","0","0","0","0"
"1184",1184,"0","0","1","1","1","1"
"1185",1185,"0","1","0","0","0","1"
"1186",1186,"0","0","0","1","1","1"
"1187",1187,"1","1","1","1","1","1"
"1188",1188,"0","0","0","0","0","0"
"1189",1189,"0","0","0","0","0","0"
"1190",1190,"1","0","1","1","0","1"
"1191",1191,"1","1","1","1","1","1"
"1192",1192,"0","0","0","0","0","0"
"1193",1193,"1","0","0","0","0","0"
"1194",1194,"1","1","1","1","1","1"
"1195",1195,"1","1","1","1","1","1"
"1196",1196,"1","1","1","1","1","1"
"1197",1197,"1","1","1","1","1","1"
"1198",1198,"0","0","0","0","0","0"
"1199",1199,"0","1","0","0","0","0"
"1200",1200,"0","0","0","0","0","0"
"1201",1201,"1","1","1","1","1","1"
"1202",1202,"1","0","0","0","0","0"
"1203",1203,"0","0","0","0","0","0"
"1204",1204,"1","1","1","1","1","1"
"1205",1205,"1","0","0","0","1","0"
"1206",1206,"0","0","0","0","0","0"
"1207",1207,"1","1","1","1","1","1"
"1208",1208,"1","1","1","1","1","1"
"1209",1209,"0","0","0","0","0","0"
"1210",1210,"0","0","0","0","0","0"
"1211",1211,"0","0","0","0","0","0"
"1212",1212,"1","1","1","1","1","1"
"1213",1213,"0","0","0","0","0","0"
"1214",1214,"0","0","1","1","0","1"
"1215",1215,"0","0","0","0","0","0"
"1216",1216,"0","0","0","0","0","0"
"1217",1217,"1","1","1","1","1","1"
"1218",1218,"0","0","0","0","0","0"
"1219",1219,"1","1","1","1","1","1"
"1220",1220,"0","1","1","1","1","1"
"1221",1221,"0","0","0","0","0","0"
"1222",1222,"0","0","0","0","0","0"
"1223",1223,"0","0","0","0","0","0"
"1224",1224,"1","1","1","1","1","1"
"1225",1225,"1","1","1","1","1","1"
"1226",1226,"1","1","1","1","1","1"
"1227",1227,"0","0","0","0","0","0"
"1228",1228,"1","1","1","1","1","1"
"1229",1229,"1","1","1","1","1","1"
"1230",1230,"1","1","0","1","1","1"
"1231",1231,"0","0","0","0","0","0"
"1232",1232,"1","1","1","1","1","1"
"1233",1233,"0","0","0","1","1","0"
"1234",1234,"1","0","0","1","0","0"
"1235",1235,"0","0","0","0","0","0"
"1236",1236,"0","0","0","0","0","0"
"1237",1237,"0","0","0","0","0","0"
"1238",1238,"0","0","0","0","0","0"
"1239",1239,"1","1","1","1","1","1"
"1240",1240,"0","0","0","0","0","0"
"1241",1241,"0","0","0","0","0","1"
"1242",1242,"1","1","1","1","1","1"
"1243",1243,"1","1","1","1","1","1"
"1244",1244,"0","0","0","0","0","0"
"1245",1245,"1","1","1","0","0","1"
"1246",1246,"1","0","0","0","0","0"
"1247",1247,"0","0","0","0","0","0"
"1248",1248,"0","0","0","0","0","0"
"1249",1249,"1","1","1","1","1","1"
"1250",1250,"1","0","0","0","0","0"
"1251",1251,"0","1","0","0","0","0"
"1252",1252,"0","0","0","0","0","0"
"1253",1253,"1","1","1","1","1","1"
"1254",1254,"0","0","1","1","1","1"
"1255",1255,"0","0","0","0","0","0"
"1256",1256,"0","0","0","0","0","1"
"1257",1257,"1","0","0","0","0","0"
"1258",1258,"1","1","0","0","0","0"
"1259",1259,"0","0","0","1","1","1"
"1260",1260,"1","1","1","1","1","1"
"1261",1261,"1","1","1","1","1","1"
"1262",1262,"0","0","0","0","0","0"
"1263",1263,"1","1","1","1","1","1"
"1264",1264,"1","1","1","1","1","1"
"1265",1265,"1","1","1","1","1","1"
"1266",1266,"0","0","0","0","0","0"
"1267",1267,"1","1","1","1","1","1"
"1268",1268,"1","1","1","1","1","1"
"1269",1269,"1","1","0","0","0","1"
"1270",1270,"0","0","0","0","0","0"
"1271",1271,"1","1","1","1","1","1"
"1272",1272,"1","1","1","1","1","1"
"1273",1273,"1","1","1","1","1","1"
"1274",1274,"1","0","0","0","0","0"
"1275",1275,"0","0","0","0","0","0"
"1276",1276,"0","0","0","0","0","0"
"1277",1277,"1","1","1","1","1","1"
"1278",1278,"0","0","0","1","0","0"
"1279",1279,"1","1","1","1","1","1"
"1280",1280,"1","0","1","1","1","1"
"1281",1281,"0","0","0","0","0","0"
"1282",1282,"1","1","1","1","1","1"
"1283",1283,"1","1","1","1","1","1"
"1284",1284,"0","0","0","0","0","0"
"1285",1285,"1","1","1","1","1","1"
"1286",1286,"1","1","1","1","1","1"
"1287",1287,"0","0","0","0","0","0"
"1288",1288,"1","0","1","1","1","1"
"1289",1289,"0","0","0","0","0","0"
"1290",1290,"0","0","0","1","1","1"
"1291",1291,"1","1","1","1","1","1"
"1292",1292,"1","1","1","1","1","1"
"1293",1293,"1","1","1","0","1","1"
"1294",1294,"0","0","0","0","0","0"
"1295",1295,"1","1","1","1","1","1"
"1296",1296,"0","0","0","0","0","0"
"1297",1297,"1","1","1","1","1","1"
"1298",1298,"0","0","0","0","0","0"
"1299",1299,"0","0","0","0","0","0"
"1300",1300,"0","1","0","0","0","0"
"1301",1301,"0","0","0","0","0","0"
"1302",1302,"1","1","1","1","1","1"
"1303",1303,"1","1","1","1","1","1"
"1304",1304,"1","1","1","1","1","1"
"1305",1305,"0","0","0","0","0","0"
"1306",1306,"0","0","0","0","0","0"
"1307",1307,"0","0","0","0","0","0"
"1308",1308,"1","1","1","1","1","1"
"1309",1309,"0","0","0","0","0","0"
"1310",1310,"1","1","0","0","0","1"
